# Electric potential slice
# Axis: z at index 20
# x(m)	y(m)	V(volts)
0.075	0.125	-32922.3
0.075	0.15	-20423.1
0.075	0.175	-9784.62
0.075	0.2	7297.16
0.075	0.225	6588.14
0.075	0.25	8704.83
0.075	0.275	15346.3
0.075	0.3	30082.7
0.075	0.325	30817.6
0.075	0.35	36290.1
0.075	0.375	40368.4
0.075	0.4	33559.5
0.075	0.425	28593.7
0.075	0.45	11000.2
0.075	0.475	14051.6
0.075	0.5	0

0.1	-0.5	0
0.1	-0.475	-10933
0.1	-0.45	-13546.8
0.1	-0.425	-19826.9
0.1	-0.4	-10394.2
0.1	-0.375	-8575.21
0.1	-0.35	-13671.1
0.1	-0.325	-11205
0.1	-0.3	-10374.2
0.1	-0.275	-7022
0.1	-0.25	-15262.2
0.1	-0.225	-7461.13
0.1	-0.2	-8522.62
0.1	-0.175	-17120.3
0.1	-0.15	-18971.7
0.1	-0.125	-22684.5
0.1	-0.1	-29009.6
0.1	-0.075	-21006
0.1	-0.05	-19860
0.1	-0.025	-30365.4
0.1	0	-30625.5
0.1	0.025	-24026.6
0.1	0.05	-27127.7
0.1	0.075	-35244.5
0.1	0.1	-30496.6
0.1	0.125	-20848.7
0.1	0.15	-1124.12
0.1	0.175	5254.42
0.1	0.2	22342.8
0.1	0.225	17335.1
0.1	0.25	11718.7
0.1	0.275	18816.3
0.1	0.3	40974.1
0.1	0.325	41587.2
0.1	0.35	34881.2
0.1	0.375	37474.8
0.1	0.4	30253.9
0.1	0.425	12360.6
0.1	0.45	3976.44
0.1	0.475	7069.44
0.1	0.5	0

0.125	-0.5	0
0.125	-0.475	-3220.36
0.125	-0.45	-17858.2
0.125	-0.425	-23606.6
0.125	-0.4	-28301.2
0.125	-0.375	-28504.9
0.125	-0.35	-22480.2
0.125	-0.325	-10288.4
0.125	-0.3	-12081
0.125	-0.275	-15238.8
0.125	-0.25	-11528.6
0.125	-0.225	-4207.29
0.125	-0.2	-16972.5
0.125	-0.175	-18683.2
0.125	-0.15	-23325.5
0.125	-0.125	-23613.4
0.125	-0.1	-21833.2
0.125	-0.075	-8605.97
0.125	-0.05	-35405.1
0.125	-0.025	-40316.6
0.125	0	-34887.3
0.125	0.025	-29267.7
0.125	0.05	-37094.9
0.125	0.075	-32922.3
0.125	0.1	-20848.7
0.125	0.125	20411.3
0.125	0.15	19821.9
0.125	0.175	31180.2
0.125	0.2	32848.7
0.125	0.225	18296.7
0.125	0.25	17742.4
0.125	0.275	21312.7
0.125	0.3	39946.8
0.125	0.325	33611.2
0.125	0.35	28223.2
0.125	0.375	38414.7
0.125	0.4	27136.7
0.125	0.425	18010.1
0.125	0.45	13713
0.125	0.475	14205.9
0.125	0.5	0

0.15	-0.5	0
0.15	-0.475	-3817.38
0.15	-0.45	-9960.75
0.15	-0.425	-15437.7
0.15	-0.4	-20532.7
0.15	-0.375	-31616.5
0.15	-0.35	-28458.5
0.15	-0.325	-9386.45
0.15	-0.3	-14249.3
0.15	-0.275	-1024.57
0.15	-0.25	-243.208
0.15	-0.225	-5022.71
0.15	-0.2	-6469.11
0.15	-0.175	-16992.4
0.15	-0.15	-31234.4
0.15	-0.125	-25139.8
0.15	-0.1	-33672.7
0.15	-0.075	-29740.1
0.15	-0.05	-31256.1
0.15	-0.025	-38231.6
0.15	0	-33892.2
0.15	0.025	-24329.1
0.15	0.05	-32778.1
0.15	0.075	-20423.1
0.15	0.1	-1124.12
0.15	0.125	19821.9
0.15	0.15	21684.3
0.15	0.175	36695
0.15	0.2	24626.7
0.15	0.225	21860.9
0.15	0.25	19003.4
0.15	0.275	23742.2
0.15	0.3	26904.3
0.15	0.325	18912.3
0.15	0.35	31612.1
0.15	0.375	40692.6
0.15	0.4	27469.8
0.15	0.425	21161.1
0.15	0.45	27235.9
0.15	0.475	11222.2
0.15	0.5	0

0.175	-0.5	0
0.175	-0.475	2749.8
0.175	-0.45	-8199.72
0.175	-0.425	-15453.9
0.175	-0.4	-16029.2
0.175	-0.375	-24837.1
0.175	-0.35	-27054.3
0.175	-0.325	-7962.46
0.175	-0.3	-2317.5
0.175	-0.275	14903
0.175	-0.25	10242.8
0.175	-0.225	524.067
0.175	-0.2	-8056.88
0.175	-0.175	-11111
0.175	-0.15	-29384.1
0.175	-0.125	-28725.1
0.175	-0.1	-28468.5
0.175	-0.075	-16340.2
0.175	-0.05	-34609
0.175	-0.025	-31497.4
0.175	0	-23155.2
0.175	0.025	-25785
0.175	0.05	-14661.7
0.175	0.075	-9784.62
0.175	0.1	5254.42
0.175	0.125	31180.2
0.175	0.15	36695
0.175	0.175	39948.4
0.175	0.2	18589
0.175	0.225	19102.8
0.175	0.25	25183.4
0.175	0.275	23318.4
0.175	0.3	27988.6
0.175	0.325	35534.3
0.175	0.35	32218.5
0.175	0.375	28813.6
0.175	0.4	15453.3
0.175	0.425	23551.8
0.175	0.45	27263.3
0.175	0.475	4397.86
0.175	0.5	0

0.2	-0.5	0
0.2	-0.475	-6970.13
0.2	-0.45	-16668.7
0.2	-0.425	-11489
0.2	-0.4	-13372.8
0.2	-0.375	-16699.7
0.2	-0.35	-1946.35
0.2	-0.325	12783.2
0.2	-0.3	9936.24
0.2	-0.275	11910.1
0.2	-0.25	-4693.67
0.2	-0.225	5608.25
0.2	-0.2	-319.968
0.2	-0.175	-16200.5
0.2	-0.15	-22874.4
0.2	-0.125	-17679.6
0.2	-0.1	-18673.4
0.2	-0.075	-18363
0.2	-0.05	-31051.1
0.2	-0.025	-30875
0.2	0	-31755.2
0.2	0.025	-33415.9
0.2	0.05	-16495.5
0.2	0.075	7297.16
0.2	0.1	22342.8
0.2	0.125	32848.7
0.2	0.15	24626.7
0.2	0.175	18589
0.2	0.2	10403.8
0.2	0.225	19688.7
0.2	0.25	16450.3
0.2	0.275	12691.6
0.2	0.3	15948.7
0.2	0.325	26111.5
0.2	0.35	26799.5
0.2	0.375	21120.7
0.2	0.4	16871.1
0.2	0.425	25245.8
0.2	0.45	15213
0.2	0.475	6969.14
0.2	0.5	0

0.225	-0.5	0
0.225	-0.475	-4301.89
0.225	-0.45	4288.17
0.225	-0.425	-5919.26
0.225	-0.4	1462.85
0.225	-0.375	-1756.49
0.225	-0.35	5527.07
0.225	-0.325	7511.08
0.225	-0.3	-135.769
0.225	-0.275	-764.17
0.225	-0.25	-945.328
0.225	-0.225	5983.67
0.225	-0.2	-6355.59
0.225	-0.175	-20195.7
0.225	-0.15	-21683.2
0.225	-0.125	-14632.3
0.225	-0.1	-5108.39
0.225	-0.075	-13436.4
0.225	-0.05	-26175.2
0.225	-0.025	-31875.2
0.225	0	-38072.3
0.225	0.025	-39945.4
0.225	0.05	-11988.8
0.225	0.075	6588.14
0.225	0.1	17335.1
0.225	0.125	18296.7
0.225	0.15	21860.9
0.225	0.175	19102.8
0.225	0.2	19688.7
0.225	0.225	23032.5
0.225	0.25	12943.9
0.225	0.275	10140.9
0.225	0.3	12651.3
0.225	0.325	26170.3
0.225	0.35	31508.4
0.225	0.375	23610.2
0.225	0.4	23010.8
0.225	0.425	22054.7
0.225	0.45	15712.3
0.225	0.475	5892.97
0.225	0.5	0

0.25	-0.5	0
0.25	-0.475	9130.09
0.25	-0.45	12540.2
0.25	-0.425	20824.2
0.25	-0.4	16433.1
0.25	-0.375	15918.6
0.25	-0.35	8796.44
0.25	-0.325	287.247
0.25	-0.3	3900.27
0.25	-0.275	11019.2
0.25	-0.25	20265.6
0.25	-0.225	12728.9
0.25	-0.2	711.262
0.25	-0.175	-9060.19
0.25	-0.15	-2082.71
0.25	-0.125	-8679.06
0.25	-0.1	-3677.22
0.25	-0.075	-18171.8
0.25	-0.05	-26905.3
0.25	-0.025	-35514.8
0.25	0	0.5
0.25	0.025	-20281.9
0.25	0.05	-4952.11
0.25	0.075	8704.83
0.25	0.1	11718.7
0.25	0.125	17742.4
0.25	0.15	19003.4
0.25	0.175	25183.4
0.25	0.2	16450.3
0.25	0.225	12943.9
0.25	0.25	576.762
0.25	0.275	1942.03
0.25	0.3	16413
0.25	0.325	30758.5
0.25	0.35	22856.9
0.25	0.375	26083.6
0.25	0.4	27391.6
0.25	0.425	22378.5
0.25	0.45	12704.6
0.25	0.475	4599.66
0.25	0.5	0

0.275	-0.5	0
0.275	-0.475	304.239
0.275	-0.45	7725.55
0.275	-0.425	18665.2
0.275	-0.4	21805.1
0.275	-0.375	18744.5
0.275	-0.35	8244.52
0.275	-0.325	7865.31
0.275	-0.3	13436.2
0.275	-0.275	4096.41
0.275	-0.25	15658.5
0.275	-0.225	6267.16
0.275	-0.2	8100.49
0.275	-0.175	-2682.11
0.275	-0.15	2164.66
0.275	-0.125	-5105.61
0.275	-0.1	-7217.63
0.275	-0.075	-8024.25
0.275	-0.05	-22324
0.275	-0.025	-27520.3
0.275	0	-18679.3
0.275	0.025	1049.17
0.275	0.05	12959.1
0.275	0.075	15346.3
0.275	0.1	18816.3
0.275	0.125	21312.7
0.275	0.15	23742.2
0.275	0.175	23318.4
0.275	0.2	12691.6
0.275	0.225	10140.9
0.275	0.25	1942.03
0.275	0.275	6303.6
0.275	0.3	15666.9
0.275	0.325	35437.2
0.275	0.35	35760.1
0.275	0.375	26618.8
0.275	0.4	22004.9
0.275	0.425	9707.47
0.275	0.45	6196.11
0.275	0.475	-2712.48
0.275	0.5	0

0.3	-0.5	0
0.3	-0.475	1204.8
0.3	-0.45	13218.6
0.3	-0.425	14164.6
0.3	-0.4	6224.85
0.3	-0.375	2940.62
0.3	-0.35	-1711.61
0.3	-0.325	10389.1
0.3	-0.3	12468
0.3	-0.275	19342.1
0.3	-0.25	26761.5
0.3	-0.225	20198.4
0.3	-0.2	7677.83
0.3	-0.175	-5204.86
0.3	-0.15	-3353.18
0.3	-0.125	440.562
0.3	-0.1	-8408.13
0.3	-0.075	-10251
0.3	-0.05	-13259.7
0.3	-0.025	-8295.59
0.3	0	-4064.46
0.3	0.025	10603.1
0.3	0.05	18831.4
0.3	0.075	30082.7
0.3	0.1	40974.1
0.3	0.125	39946.8
0.3	0.15	26904.3
0.3	0.175	27988.6
0.3	0.2	15948.7
0.3	0.225	12651.3
0.3	0.25	16413
0.3	0.275	15666.9
0.3	0.3	27269.9
0.3	0.325	31573.1
0.3	0.35	32669.7
0.3	0.375	17539
0.3	0.4	9578.8
0.3	0.425	-3958.03
0.3	0.45	459.025
0.3	0.475	-5860.95
0.3	0.5	0

0.325	-0.5	0
0.325	-0.475	6573.96
0.325	-0.45	14856.8
0.325	-0.425	10452.1
0.325	-0.4	4576.81
0.325	-0.375	14075.5
0.325	-0.35	5897.2
0.325	-0.325	4337.48
0.325	-0.3	16045.6
0.325	-0.275	28575.2
0.325	-0.25	28944.5
0.325	-0.225	18935.7
0.325	-0.2	11910.3
0.325	-0.175	7384.85
0.325	-0.15	262.386
0.325	-0.125	10363.3
0.325	-0.1	-560.53
0.325	-0.075	-3742.99
0.325	-0.05	3495.5
0.325	-0.025	260.591
0.325	0	-2498.54
0.325	0.025	11232.8
0.325	0.05	22644.1
0.325	0.075	30817.6
0.325	0.1	41587.2
0.325	0.125	33611.2
0.325	0.15	18912.3
0.325	0.175	35534.3
0.325	0.2	26111.5
0.325	0.225	26170.3
0.325	0.25	30758.5
0.325	0.275	35437.2
0.325	0.3	31573.1
0.325	0.325	33654.7
0.325	0.35	30719.2
0.325	0.375	22435.6
0.325	0.4	1645.07
0.325	0.425	-2207.57
0.325	0.45	3176.36
0.325	0.475	3543.61
0.325	0.5	0

0.35	-0.5	0
0.35	-0.475	8167.52
0.35	-0.45	20978.3
0.35	-0.425	7285.04
0.35	-0.4	2278.25
0.35	-0.375	38.5185
0.35	-0.35	-3077.76
0.35	-0.325	570.721
0.35	-0.3	17212.1
0.35	-0.275	20525
0.35	-0.25	22585.9
0.35	-0.225	18588.5
0.35	-0.2	11876.7
0.35	-0.175	6803.15
0.35	-0.15	15513.7
0.35	-0.125	10762.2
0.35	-0.1	10891
0.35	-0.075	15737
0.35	-0.05	11216
0.35	-0.025	8171.63
0.35	0	9886.22
0.35	0.025	19550.8
0.35	0.05	21458
0.35	0.075	36290.1
0.35	0.1	34881.2
0.35	0.125	28223.2
0.35	0.15	31612.1
0.35	0.175	32218.5
0.35	0.2	26799.5
0.35	0.225	31508.4
0.35	0.25	22856.9
0.35	0.275	35760.1
0.35	0.3	32669.7
0.35	0.325	30719.2
0.35	0.35	11142.1
0.35	0.375	7357.78
0.35	0.4	514.907
0.35	0.425	12836.4
0.35	0.45	6877.61
0.35	0.475	-2811.51
0.35	0.5	0

0.375	-0.5	0
0.375	-0.475	14078.3
0.375	-0.45	3734.84
0.375	-0.425	-1143.36
0.375	-0.4	-4570.68
0.375	-0.375	-15082
0.375	-0.35	-12414.7
0.375	-0.325	-2788.72
0.375	-0.3	15891.2
0.375	-0.275	26478.7
0.375	-0.25	17404.4
0.375	-0.225	4934.63
0.375	-0.2	10460.4
0.375	-0.175	8235.4
0.375	-0.15	11993.4
0.375	-0.125	14623.1
0.375	-0.1	18240.1
0.375	-0.075	15744.9
0.375	-0.05	15901.9
0.375	-0.025	26774.8
0.375	0	29430.3
0.375	0.025	42090.2
0.375	0.05	41430.6
0.375	0.075	40368.4
0.375	0.1	37474.8
0.375	0.125	38414.7
0.375	0.15	40692.6
0.375	0.175	28813.6
0.375	0.2	21120.7
0.375	0.225	23610.2
0.375	0.25	26083.6
0.375	0.275	26618.8
0.375	0.3	17539
0.375	0.325	22435.6
0.375	0.35	7357.78
0.375	0.375	11565.9
0.375	0.4	24158
0.375	0.425	25525.6
0.375	0.45	3386.43
0.375	0.475	3874.63
0.375	0.5	0

0.4	-0.5	0
0.4	-0.475	1365.73
0.4	-0.45	2864.57
0.4	-0.425	-6755.24
0.4	-0.4	-9675.44
0.4	-0.375	-13084
0.4	-0.35	-10286
0.4	-0.325	-581.997
0.4	-0.3	17355.5
0.4	-0.275	24249.8
0.4	-0.25	19254.8
0.4	-0.225	15813.9
0.4	-0.2	14599.2
0.4	-0.175	7473.43
0.4	-0.15	8507.88
0.4	-0.125	6882.69
0.4	-0.1	21094.1
0.4	-0.075	22042.9
0.4	-0.05	21080.5
0.4	-0.025	30884.5
0.4	0	38551.8
0.4	0.025	52680.1
0.4	0.05	39486.1
0.4	0.075	33559.5
0.4	0.1	30253.9
0.4	0.125	27136.7
0.4	0.15	27469.8
0.4	0.175	15453.3
0.4	0.2	16871.1
0.4	0.225	23010.8
0.4	0.25	27391.6
0.4	0.275	22004.9
0.4	0.3	9578.8
0.4	0.325	1645.07
0.4	0.35	514.907
0.4	0.375	24158
0.4	0.4	23124.6
0.4	0.425	8782.76
0.4	0.45	8799.29
0.4	0.475	1288.72
0.4	0.5	0

0.425	-0.5	0
0.425	-0.475	-11238.3
0.425	-0.45	-3147.17
0.425	-0.425	-13837.3
0.425	-0.4	-5779.03
0.425	-0.375	-7978.62
0.425	-0.35	648.151
0.425	-0.325	-2248.45
0.425	-0.3	13297
0.425	-0.275	19935.9
0.425	-0.25	16462.9
0.425	-0.225	22469
0.425	-0.2	8710.44
0.425	-0.175	17911.3
0.425	-0.15	17874.8
0.425	-0.125	24968.4
0.425	-0.1	27247.5
0.425	-0.075	21227.7
0.425	-0.05	17668.9
0.425	-0.025	28610.4
0.425	0	37691.4
0.425	0.025	42217.5
0.425	0.05	34758.5
0.425	0.075	28593.7
0.425	0.1	12360.6
0.425	0.125	18010.1
0.425	0.15	21161.1
0.425	0.175	23551.8
0.425	0.2	25245.8
0.425	0.225	22054.7
0.425	0.25	22378.5
0.425	0.275	9707.47
0.425	0.3	-3958.03
0.425	0.325	-2207.57
0.425	0.35	12836.4
0.425	0.375	25525.6
0.425	0.4	8782.76
0.425	0.425	15640.4
0.425	0.45	5262.13
0.425	0.475	-160.746
0.425	0.5	0

0.45	-0.5	0
0.45	-0.475	-3906.8
0.45	-0.45	4319.8
0.45	-0.425	-4057.07
0.45	-0.4	-3163.8
0.45	-0.375	-1984.93
0.45	-0.35	-1006.22
0.45	-0.325	-739.966
0.45	-0.3	10455.7
0.45	-0.275	15460.7
0.45	-0.25	22797.4
0.45	-0.225	7609.2
0.45	-0.2	-6369.65
0.45	-0.175	12453.8
0.45	-0.15	17030.4
0.45	-0.125	15997.9
0.45	-0.1	21983.4
0.45	-0.075	8171.73
0.45	-0.05	14804.8
0.45	-0.025	25507
0.45	0	27950.8
0.45	0.025	41948.7
0.45	0.05	25059.1
0.45	0.075	11000.2
0.45	0.1	3976.44
0.45	0.125	13713
0.45	0.15	27235.9
0.45	0.175	27263.3
0.45	0.2	15213
0.45	0.225	15712.3
0.45	0.25	12704.6
0.45	0.275	6196.11
0.45	0.3	459.025
0.45	0.325	3176.36
0.45	0.35	6877.61
0.45	0.375	3386.43
0.45	0.4	8799.29
0.45	0.425	5262.13
0.45	0.45	1618.13
0.45	0.475	-1452.34
0.45	0.5	0

0.475	-0.5	0
0.475	-0.475	-537.664
0.475	-0.45	1323.59
0.475	-0.425	-3963.52
0.475	-0.4	-4249.24
0.475	-0.375	-8311.26
0.475	-0.35	-962.526
0.475	-0.325	-1268.67
0.475	-0.3	5240.91
0.475	-0.275	4826.36
0.475	-0.25	16009.6
0.475	-0.225	-6629.64
0.475	-0.2	-6513.68
0.475	-0.175	4990.59
0.475	-0.15	4992.76
0.475	-0.125	6175.2
0.475	-0.1	2957.73
0.475	-0.075	3800.22
0.475	-0.05	7961.95
0.475	-0.025	7451.41
0.475	0	12961.5
0.475	0.025	23114.8
0.475	0.05	9860.93
0.475	0.075	14051.6
0.475	0.1	7069.44
0.475	0.125	14205.9
0.475	0.15	11222.2
0.475	0.175	4397.86
0.475	0.2	6969.14
0.475	0.225	5892.97
0.475	0.25	4599.66
0.475	0.275	-2712.48
0.475	0.3	-5860.95
0.475	0.325	3543.61
0.475	0.35	-2811.51
0.475	0.375	3874.63
0.475	0.4	1288.72
0.475	0.425	-160.746
0.475	0.45	-1452.34
0.475	0.475	-1750.26
0.475	0.5	0

0.5	-0.5	0
0.5	-0.475	0
0.5	-0.45	0
0.5	-0.425	0
0.5	-0.4	0
0.5	-0.375	0
0.5	-0.35	0
0.5	-0.325	0
0.5	-0.3	0
0.5	-0.275	0
0.5	-0.25	0
0.5	-0.225	0
0.5	-0.2	0
0.5	-0.175	0
0.5	-0.15	0
0.5	-0.125	0
0.5	-0.1	0
0.5	-0.075	0
0.5	-0.05	0
0.5	-0.025	0
0.5	0	0
0.5	0.025	0
0.5	0.05	0
0.5	0.075	0
0.5	0.1	0
0.5	0.125	0
0.5	0.15	0
0.5	0.175	0
0.5	0.2	0
0.5	0.225	0
0.5	0.25	0
0.5	0.275	0
0.5	0.3	0
0.5	0.325	0
0.5	0.35	0
0.5	0.375	0
0.5	0.4	0
0.5	0.425	0
0.5	0.45	0
0.5	0.475	0
0.5	0.5	0

