0.59598,1.05703
0.598345,1.05711
0.59785,1.05524
0.584659,1.05084
0.564001,1.04446
0.569879,1.03885
0.569729,1.03198
0.584037,1.0287
0.571038,1.02277
0.55325,1.01329
0.553301,1.00708
0.534276,1.00217
0.51346,0.996385
0.523094,0.987036
0.51345,0.981104
0.523558,0.980056
0.514674,0.975036
0.491591,0.966678
0.49422,0.961787
0.493252,0.956796
0.491933,0.956642
0.456725,0.944471
0.443984,0.936469
0.452928,0.934588
0.459718,0.932548
0.439047,0.92025
0.445521,0.922428
0.436012,0.910682
0.451139,0.907149
0.448485,0.903282
0.423269,0.893343
0.409701,0.887668
0.398686,0.88864
0.400067,0.88181
0.398917,0.878816
0.394557,0.870842
0.402268,0.868754
0.389555,0.860606
0.385356,0.854711
0.388303,0.84511
0.383961,0.842209
0.335368,0.83667
0.324163,0.837123
0.31151,0.82531
0.309631,0.81989
0.293012,0.815873
0.277193,0.810152
0.287501,0.804926
0.282072,0.798028
0.265849,0.789569
0.237918,0.788568
0.238172,0.782032
0.243962,0.775083
0.235867,0.772478
0.210164,0.766769
0.227388,0.762478
0.232781,0.758951
0.183961,0.74728
0.165713,0.742656
0.16673,0.740201
0.189598,0.734562
0.179684,0.727
0.151434,0.722617
0.143019,0.718187
0.13374,0.710247
0.147456,0.707652
0.137981,0.69552
0.141717,0.693365
0.107883,0.6831
0.0864058,0.68066
0.0744951,0.674082
0.068778,0.66845
0.0676221,0.667682
0.0715812,0.658278
0.065968,0.652914
0.0875296,0.652982
0.0756862,0.647206
0.063663,0.633936
0.0449523,0.635237
0.0259994,0.626679
0.0336295,0.622571
0.015557,0.619336
-0.0104618,0.61077
-0.0388671,0.605595
-0.0538014,0.602275
-0.0642955,0.593974
-0.0536719,0.5927
-0.0760767,0.581642
-0.079812,0.577437
-0.0824276,0.57571
-0.0915948,0.569551
-0.0857018,0.565549
-0.0960855,0.557147
-0.133312,0.551649
-0.151907,0.544101
-0.135888,0.544468
-0.131265,0.537178
-0.148586,0.527111
-0.146181,0.523106
-0.189972,0.514381
-0.216866,0.511535
-0.221019,0.499649
-0.209139,0.504052
-0.21953,0.49995
-0.23418,0.491878
-0.250727,0.484684
-0.25815,0.479991
-0.259721,0.473791
-0.271744,0.466433
-0.294477,0.463555
-0.339998,0.45679
-0.354346,0.455393
-0.370681,0.446593
-0.39608,0.437981
-0.399345,0.436535
-0.408094,0.427494
-0.410673,0.420852
-0.428877,0.418564
-0.452632,0.41423
-0.465478,0.412155
-0.492292,0.405388
-0.527115,0.396141
-0.52219,0.39484
-0.545183,0.383552
-0.582013,0.379682
-0.588707,0.37278
-0.582617,0.366797
-0.59585,0.367774
-0.618997,0.360748
-0.637965,0.354311
-0.676353,0.344107
-0.682346,0.342811
-0.706364,0.339494
-0.739295,0.327551
-0.76041,0.325341
-0.796322,0.31759
-0.800574,0.315909
-0.842022,0.311821
-0.905847,0.300005
-0.923714,0.302538
-0.952553,0.291549
-0.993545,0.28381
-1.02497,0.282338
-1.08497,0.275156
-1.12578,0.271948
-1.16723,0.266217
-1.19968,0.261551
-1.24757,0.252998
-1.29827,0.247091
-1.33211,0.240125
-1.36456,0.235164
-1.36836,0.234778
-1.39491,0.229772
-1.43491,0.222072
-1.44808,0.216348
-1.47645,0.207784
-1.48456,0.204347
-1.52452,0.200642
-1.57064,0.190055
-1.57366,0.187355
-1.58419,0.181847
-1.59133,0.180277
-1.61626,0.172026
-1.64193,0.165541
-1.67055,0.159824
-1.70096,0.154776
-1.7173,0.148592
-1.73312,0.145247
-1.75196,0.136531
-1.73994,0.134718
-1.75919,0.12821
-1.80342,0.119822
-1.81761,0.117313
-1.83555,0.110013
-1.83397,0.106834
-1.85225,0.0990834
-1.87078,0.0957678
-1.89437,0.0871297
-1.90083,0.0845206
-1.91874,0.0783333
-1.92525,0.0728229
-1.94463,0.0666175
-1.95536,0.0613294
-1.96192,0.0561592
-1.98018,0.0499639
-1.99169,0.044991
-2.00052,0.0405844
-2.01511,0.0339183
-2.02641,0.0281663
-2.03886,0.0228921
-2.04977,0.0177023
-2.06366,0.0118494
-2.07421,0.0064778
