1.27361,1.65254
1.29852,1.66175
1.27702,1.6547
1.27995,1.66534
1.29022,1.66599
1.32201,1.68211
1.3153,1.68344
1.30893,1.68547
1.34312,1.69907
1.34258,1.69899
1.3116,1.69898
1.32508,1.71212
1.34871,1.72217
1.35,1.72208
1.35286,1.72325
1.35626,1.73327
1.36026,1.74759
1.33326,1.73945
1.34972,1.74852
1.34886,1.75468
1.37387,1.76092
1.36788,1.76234
1.37869,1.76881
1.40162,1.77533
1.40381,1.77756
1.41398,1.79141
1.4189,1.79494
1.42601,1.79568
1.44236,1.80477
1.42582,1.80735
1.43301,1.81588
1.42135,1.81786
1.42604,1.82391
1.44254,1.82804
1.47128,1.83591
1.47762,1.8431
1.4781,1.84731
1.49858,1.85508
