# Driven Damped Pendulum Trajectory (Full Simulation)
# Columns: time(s)  theta(rad)  omega(rad/s)
1.830000	1.012723	0.357729
1.840000	1.016269	0.351541
1.850000	1.019753	0.345290
1.860000	1.023175	0.338977
1.870000	1.026533	0.332603
1.880000	1.029827	0.326168
1.890000	1.033056	0.319672
1.900000	1.036220	0.313116
1.910000	1.039318	0.306501
1.920000	1.042350	0.299827
1.930000	1.045314	0.293094
1.940000	1.048211	0.286304
1.950000	1.051040	0.279457
1.960000	1.053800	0.272553
1.970000	1.056491	0.265593
1.980000	1.059112	0.258578
1.990000	1.061662	0.251508
2.000000	1.064142	0.244383
2.010000	1.066550	0.237205
2.020000	1.068886	0.229973
2.030000	1.071149	0.222688
2.040000	1.073339	0.215351
2.050000	1.075456	0.207963
2.060000	1.077499	0.200523
2.070000	1.079466	0.193032
2.080000	1.081359	0.185492
2.090000	1.083176	0.177902
2.100000	1.084917	0.170263
2.110000	1.086581	0.162575
2.120000	1.088168	0.154840
2.130000	1.089678	0.147057
2.140000	1.091109	0.139227
2.150000	1.092462	0.131351
2.160000	1.093736	0.123429
2.170000	1.094931	0.115462
2.180000	1.096045	0.107450
2.190000	1.097079	0.099394
2.200000	1.098033	0.091294
2.210000	1.098905	0.083151
2.220000	1.099696	0.074966
2.230000	1.100404	0.066739
2.240000	1.101030	0.058470
2.250000	1.101574	0.050160
2.260000	1.102033	0.041809
2.270000	1.102410	0.033419
2.280000	1.102702	0.024989
2.290000	1.102909	0.016521
2.300000	1.103032	0.008014
2.310000	1.103069	-0.000530
2.320000	1.103021	-0.009111
2.330000	1.102887	-0.017729
2.340000	1.102667	-0.026383
2.350000	1.102359	-0.035073
2.360000	1.101965	-0.043797
2.370000	1.101483	-0.052555
2.380000	1.100914	-0.061348
2.390000	1.100256	-0.070173
2.400000	1.099510	-0.079031
2.410000	1.098675	-0.087921
2.420000	1.097752	-0.096843
2.430000	1.096739	-0.105795
2.440000	1.095636	-0.114778
2.450000	1.094443	-0.123790
2.460000	1.093160	-0.132831
2.470000	1.091786	-0.141901
2.480000	1.090322	-0.150998
2.490000	1.088766	-0.160123
2.500000	1.087119	-0.169274
2.510000	1.085381	-0.178451
2.520000	1.083550	-0.187654
2.530000	1.081627	-0.196881
2.540000	1.079612	-0.206132
2.550000	1.077505	-0.215406
2.560000	1.075304	-0.224703
2.570000	1.073011	-0.234022
2.580000	1.070624	-0.243363
2.590000	1.068143	-0.252724
2.600000	1.065569	-0.262105
2.610000	1.062901	-0.271506
2.620000	1.060139	-0.280925
2.630000	1.057282	-0.290362
2.640000	1.054332	-0.299816
2.650000	1.051286	-0.309286
2.660000	1.048146	-0.318772
2.670000	1.044911	-0.328274
2.680000	1.041580	-0.337789
2.690000	1.038155	-0.347318
2.700000	1.034634	-0.356859
2.710000	1.031018	-0.366413
2.720000	1.027306	-0.375978
2.730000	1.023498	-0.385553
2.740000	1.019595	-0.395137
2.750000	1.015595	-0.404730
2.760000	1.011500	-0.414331
2.770000	1.007309	-0.423940
2.780000	1.003021	-0.433554
2.790000	0.998637	-0.443174
2.800000	0.994158	-0.452799
2.810000	0.989581	-0.462427
2.820000	0.984909	-0.472058
2.830000	0.980140	-0.481690
2.840000	0.975275	-0.491324
2.850000	0.970314	-0.500958
2.860000	0.965256	-0.510591
2.870000	0.960102	-0.520223
2.880000	0.954852	-0.529852
2.890000	0.949505	-0.539477
2.900000	0.944062	-0.549098
2.910000	0.938523	-0.558713
2.920000	0.932888	-0.568321
2.930000	0.927157	-0.577922
2.940000	0.921329	-0.587515
2.950000	0.915406	-0.597098
2.960000	0.909388	-0.606671
2.970000	0.903273	-0.616232
2.980000	0.897063	-0.625780
2.990000	0.890757	-0.635315
3.000000	0.884357	-0.644835
3.010000	0.877861	-0.654340
3.020000	0.871270	-0.663828
3.030000	0.864584	-0.673297
3.040000	0.857804	-0.682748
3.050000	0.850929	-0.692179
3.060000	0.843961	-0.701589
3.070000	0.836898	-0.710976
3.080000	0.829741	-0.720340
3.090000	0.822491	-0.729679
3.100000	0.815148	-0.738992
3.110000	0.807711	-0.748279
3.120000	0.800182	-0.757538
3.130000	0.792561	-0.766767
3.140000	0.784847	-0.775966
3.150000	0.777041	-0.785134
3.160000	0.769144	-0.794269
3.170000	0.761156	-0.803370
3.180000	0.753077	-0.812435
3.190000	0.744908	-0.821465
3.200000	0.736648	-0.830457
3.210000	0.728298	-0.839410
3.220000	0.719860	-0.848323
3.230000	0.711332	-0.857195
3.240000	0.702716	-0.866024
3.250000	0.694012	-0.874810
3.260000	0.685220	-0.883551
3.270000	0.676341	-0.892245
3.280000	0.667375	-0.900893
3.290000	0.658323	-0.909491
3.300000	0.649186	-0.918040
3.310000	0.639963	-0.926537
3.320000	0.630655	-0.934983
3.330000	0.621263	-0.943374
3.340000	0.611788	-0.951711
3.350000	0.602229	-0.959991
3.360000	0.592588	-0.968215
3.370000	0.582865	-0.976379
3.380000	0.573061	-0.984484
3.390000	0.563176	-0.992527
3.400000	0.553210	-1.000509
3.410000	0.543166	-1.008426
3.420000	0.533042	-1.016279
3.430000	0.522840	-1.024066
3.440000	0.512561	-1.031786
3.450000	0.502205	-1.039437
3.460000	0.491772	-1.047019
3.470000	0.481265	-1.054529
3.480000	0.470682	-1.061968
3.490000	0.460026	-1.069334
3.500000	0.449296	-1.076625
3.510000	0.438493	-1.083841
3.520000	0.427619	-1.090980
3.530000	0.416674	-1.098041
3.540000	0.405659	-1.105024
3.550000	0.394574	-1.111926
3.560000	0.383420	-1.118748
3.570000	0.372199	-1.125487
3.580000	0.360911	-1.132143
3.590000	0.349556	-1.138715
3.600000	0.338137	-1.145201
3.610000	0.326653	-1.151601
3.620000	0.315105	-1.157914
3.630000	0.303495	-1.164138
3.640000	0.291823	-1.170274
3.650000	0.280090	-1.176319
3.660000	0.268297	-1.182272
3.670000	0.256444	-1.188134
3.680000	0.244534	-1.193903
3.690000	0.232567	-1.199578
3.700000	0.220543	-1.205159
3.710000	0.208464	-1.210644
3.720000	0.196330	-1.216033
3.730000	0.184143	-1.221326
3.740000	0.171904	-1.226520
3.750000	0.159613	-1.231616
3.760000	0.147272	-1.236613
3.770000	0.134881	-1.241510
3.780000	0.122442	-1.246307
3.790000	0.109956	-1.251003
3.800000	0.097423	-1.255597
3.810000	0.084844	-1.260090
3.820000	0.072221	-1.264479
3.830000	0.059555	-1.268766
3.840000	0.046846	-1.272949
3.850000	0.034096	-1.277028
3.860000	0.021306	-1.281003
3.870000	0.008476	-1.284873
3.880000	-0.004391	-1.288637
3.890000	-0.017296	-1.292297
3.900000	-0.030237	-1.295850
3.910000	-0.043213	-1.299298
3.920000	-0.056222	-1.302640
3.930000	-0.069265	-1.305875
3.940000	-0.082340	-1.309004
3.950000	-0.095445	-1.312026
3.960000	-0.108580	-1.314942
3.970000	-0.121743	-1.317751
3.980000	-0.134934	-1.320453
3.990000	-0.148152	-1.323049
4.000000	-0.161395	-1.325538
4.010000	-0.174662	-1.327920
4.020000	-0.187953	-1.330196
4.030000	-0.201266	-1.332366
4.040000	-0.214600	-1.334429
4.050000	-0.227954	-1.336387
4.060000	-0.241327	-1.338239
4.070000	-0.254719	-1.339986
4.080000	-0.268127	-1.341627
4.090000	-0.281551	-1.343164
4.100000	-0.294990	-1.344597
4.110000	-0.308442	-1.345925
4.120000	-0.321908	-1.347150
4.130000	-0.335385	-1.348272
4.140000	-0.348873	-1.349292
4.150000	-0.362371	-1.350210
4.160000	-0.375877	-1.351026
4.170000	-0.389391	-1.351741
4.180000	-0.402911	-1.352357
4.190000	-0.416437	-1.352872
4.200000	-0.429968	-1.353289
4.210000	-0.443503	-1.353608
4.220000	-0.457040	-1.353829
4.230000	-0.470579	-1.353953
4.240000	-0.484119	-1.353982
4.250000	-0.497659	-1.353915
4.260000	-0.511197	-1.353754
4.270000	-0.524733	-1.353500
4.280000	-0.538267	-1.353154
4.290000	-0.551796	-1.352715
4.300000	-0.565321	-1.352186
4.310000	-0.578839	-1.351568
4.320000	-0.592352	-1.350860
4.330000	-0.605856	-1.350065
4.340000	-0.619353	-1.349184
4.350000	-0.632840	-1.348216
4.360000	-0.646317	-1.347164
4.370000	-0.659783	-1.346028
4.380000	-0.673237	-1.344810
4.390000	-0.686679	-1.343511
4.400000	-0.700107	-1.342131
4.410000	-0.713521	-1.340672
4.420000	-0.726920	-1.339135
4.430000	-0.740304	-1.337521
4.440000	-0.753670	-1.335832
4.450000	-0.767020	-1.334069
4.460000	-0.780351	-1.332232
4.470000	-0.793664	-1.330323
4.480000	-0.806958	-1.328343
4.490000	-0.820231	-1.326294
